,date,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood_std,circumplex.arousal_std,circumplex.valence_std,activity_std
16,2014-04-04,4,6.2,0.2,0.4,0.12668931120732582,12379.411000013357,2.0,1.0,1957.8290000000002,5481.628,1545.227,0.0,0.0,0.0,176.80100000000002,2086.197,158.24099999999999,0.0,128.692,0.0,0.0,0.0,0.0,0.1649504866539261
17,2014-04-05,5,6.8,-0.4,0.6,0.1190023022034455,3340.4309999942784,0.0,0.0,15159.189999999999,1885.409,76.369,0.0,0.0,0.0,81.133,363.20799999999997,187.94500000000002,0.0,118.956,0.0,0.0,0.0,0.0,0.16970629517288077
18,2014-04-06,6,6.5,-0.75,0.5,0.06440779944246812,7467.321999788283,4.0,0.0,4548.662,3355.743,187.214,0.0,114.406,0.0,119.12,321.46,0.0,0.0,46.249,0.0,0.0,0.0,0.0,0.14110707938447908
19,2014-04-07,0,6.5,-0.6666666666666666,0.25,0.050670621174317886,9846.380999803541,1.0,0.0,927.377,7355.014999999999,447.12100000000004,46.128,0.0,17.107,170.348,1475.418,60.247,0.0,205.81100000000004,0.0,0.0,0.0,0.0,0.10131988633747788
20,2014-04-08,1,6.6,-0.4,0.3333333333333333,0.07532705826134847,15101.13200187683,1.0,0.0,892.6890000000001,9477.553,3466.4790000000003,19.131,0.0,0.0,209.51399999999995,2655.121,0.0,0.0,36.143,0.0,0.0,0.0,0.0,0.09430003540719716
21,2014-04-09,2,7.4,-0.8,1.0,0.12038411453232874,13558.28900098801,4.0,0.0,1638.6170000000002,6177.076,940.7699999999999,0.0,0.0,0.0,346.654,2826.3500000000004,0.0,0.0,577.359,0.0,0.0,0.0,0.0,0.1535700148982281
22,2014-04-10,3,7.4,-0.4,0.8,0.07896310519489107,9296.09899926186,7.0,0.0,715.3549999999999,4881.411,1858.893,0.0,1.059,23.195,107.91900000000001,1174.717,0.0,0.0,377.687,0.0,0.0,0.0,0.0,0.12836546038794738
23,2014-04-11,4,7.0,-1.2,0.8,0.07998620207306051,10526.846000194553,0.0,0.0,3369.031,3336.5920000000006,1976.138,94.093,0.0,0.0,51.452,596.807,34.234,0.0,214.648,0.0,0.0,0.0,0.0,0.1263067610113697
24,2014-04-12,5,7.25,-0.75,0.75,0.07224906147031818,11750.809000968926,0.0,0.0,302.4459999999999,6595.083,2186.482,0.0,0.0,0.0,79.033,264.432,5.031,0.0,352.392,0.0,0.0,0.0,0.0,0.09889281157774367
25,2014-04-13,6,8.0,-1.25,1.0,0.014021328954370723,2005.7509992122657,0.0,0.0,447.41499999999985,1096.7949999999998,249.392,82.413,0.0,0.0,94.20899999999999,34.501999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02628708156716158
26,2014-04-14,0,7.2,-1.2,0.6,0.08388731446988419,17985.44799923897,1.0,1.0,961.5809999999999,6486.284000000001,6265.5560000000005,89.32300000000001,0.0,0.0,145.09600000000003,2921.985,29.104,0.0,986.014,0.0,0.0,0.0,0.0,0.11676887221620087
27,2014-04-15,1,6.4,0.0,0.8,0.09011215278072525,13585.222998380666,8.0,1.0,1596.356,6224.231,944.5219999999999,13.043,0.0,0.0,110.415,4428.210000000001,8.363,0.0,279.79299999999995,0.0,0.0,0.0,0.0,0.09356330975453535
28,2014-04-16,2,7.2,0.75,0.5,0.1161103361271222,12522.474998950958,0.0,1.0,923.613,5175.0160000000005,426.734,0.0,0.0,0.0,40.784,1912.8519999999999,0.0,0.0,223.58700000000002,0.0,0.0,0.0,0.0,0.14597768773032702
29,2014-04-17,3,6.6,-0.4,0.6,0.05691785667209682,15018.480000734338,2.0,0.0,552.201,11853.339,142.241,0.0,0.0,0.0,53.763000000000005,2107.1459999999997,0.0,0.0,49.718,0.0,0.0,0.0,0.0,0.0779153747460018
30,2014-04-18,4,6.8,-0.8,0.8,0.09403300669497609,13490.728999614706,1.0,0.0,1860.8979999999997,5341.656999999999,774.354,119.163,0.0,0.0,47.788999999999994,1993.9220000000003,63.873999999999995,0.0,88.68,0.0,0.0,0.0,0.0,0.13884778625961702
31,2014-04-19,5,7.8,-0.2,1.0,0.09943191172384026,13293.2480006218,1.0,0.0,946.1899999999999,2728.26,469.274,95.629,29.084,0.0,31.482,396.672,128.89,0.0,305.796,0.0,0.0,0.0,0.0,0.11552426092520689
32,2014-04-20,6,7.25,-0.25,0.75,0.07481624304311597,8343.518000364305,2.0,2.0,897.086,4984.723999999999,727.492,10.606,0.0,0.0,34.202,2237.742,0.0,0.0,121.03500000000001,0.0,0.0,0.0,0.0,0.1164765204885258
33,2014-04-21,0,7.6,-0.25,1.0,0.10204105896824717,3832.9909992218018,2.0,0.0,3442.2319999999995,2004.3470000000002,74.88000000000001,33.266,0.0,0.0,58.04899999999999,428.97200000000004,68.278,0.0,210.88199999999998,0.0,0.0,0.0,0.0,0.16298217795044037
34,2014-04-22,1,7.4,0.2,1.0,0.09192955182229205,15490.269999265669,2.0,0.0,2212.9539999999997,11360.913,1101.017,38.453,0.0,0.0,63.16,1422.5479999999998,0.0,0.0,423.21500000000003,0.0,0.0,0.0,0.0,0.10616734651104585
35,2014-04-23,2,7.6,0.2,1.0,0.04598568913376553,14535.339999437332,1.0,0.0,1130.8419999999999,8928.472000000002,347.427,18.051,0.0,0.0,42.398,526.598,0.0,0.0,246.944,0.0,0.0,0.0,0.0,0.06767300306121334
36,2014-04-24,3,7.6,-0.4,1.0,0.05090298819403429,22086.478000164043,1.0,0.0,1466.2710000000002,9692.133000000002,4464.975,209.937,0.0,0.0,31.933,2688.5360000000005,51.184,0.0,716.1970000000001,0.0,0.0,0.0,0.0,0.08573950709977526
37,2014-04-25,4,7.2,-0.2,0.8,0.10906106363682745,13973.941999673843,2.0,1.0,817.613,7279.144,650.8319999999999,21.070999999999998,0.0,0.0,68.847,2227.694,63.315999999999995,0.0,347.97400000000005,0.0,0.0,0.0,0.0,0.1260118013284341
38,2014-04-26,5,7.6,-0.2,1.0,0.214248771624235,15482.018999338148,3.0,4.0,864.5190000000001,2567.857,125.556,27.266999999999996,0.0,0.0,46.205,2368.377,470.7729999999999,3.148,315.7629999999999,0.0,0.0,0.0,0.0,0.3161804288437053
39,2014-04-27,6,7.5,0.0,1.0,0.030478923798963695,5700.562000036243,0.0,0.0,1291.3139999999999,2431.4979999999996,1510.221,0.0,0.0,0.0,1056.6839999999997,27.47,0.0,0.0,60.337999999999994,0.0,0.0,0.0,0.0,0.0504472246251274
40,2014-04-28,0,7.6,-0.8,0.8,0.0196753225383989,10807.829999685284,2.0,0.0,1312.001,4697.372,1548.4379999999999,465.253,0.0,0.0,72.584,2423.9329999999995,0.0,0.0,380.1930000000001,0.0,0.0,0.0,0.0,0.030014136853929525
41,2014-04-29,1,7.0,-0.25,1.0,0.10275824852950448,7873.291999101639,0.0,0.0,5289.9130000000005,3834.645,1562.533,0.0,333.305,0.0,40.471999999999994,411.485,41.982,0.0,410.436,0.0,0.0,0.0,0.0,0.14015636353203492
42,2014-04-30,2,7.8,-0.4,0.75,0.1510514590407472,9175.6049990654,1.0,0.0,844.9630000000002,3550.6180000000004,504.862,375.022,0.0,0.0,185.78300000000002,89.16599999999998,272.798,0.0,112.295,0.0,0.0,0.0,0.0,0.18266409349302842
43,2014-05-01,3,8.0,-0.4,1.0,0.03706526814765703,15516.951998472214,7.0,4.0,1876.1129999999998,8191.41,470.866,1321.104,0.0,28.098,44.43,4918.942,0.0,0.0,269.56899999999996,0.0,0.0,0.0,0.0,0.037171004290393196
44,2014-05-02,4,7.6,-0.2,1.0,0.07734101929677568,15088.519000768661,0.0,0.0,795.436,7925.918,352.88800000000003,1069.748,0.0,0.0,32.443,771.266,0.0,0.0,11.083,0.0,0.0,0.0,0.0,0.1059368428638638
45,2014-05-03,5,8.0,-0.2,1.0,0.07174088489517204,8186.036000728605,0.0,1.0,753.2569999999998,4539.775999999999,2761.9500000000003,296.313,0.0,0.0,40.568999999999996,205.60199999999998,143.631,30.102,125.60500000000002,0.0,0.0,0.0,0.0,0.09775567897982783
46,2014-05-04,6,8.0,-0.5,1.0,0.13619180837703834,5889.194999456405,0.0,0.0,1758.4379999999999,3381.6890000000003,928.4060000000001,0.0,0.0,0.0,35.525000000000006,494.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225365899302833
