,date,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood_std,circumplex.arousal_std,circumplex.valence_std,activity_std
24,2014-04-06,6,6.75,-0.6666666666666666,1.0,0.19987749808992267,1605.8439996242516,0.0,0.0,423.21299999999997,505.307,144.716,0.0,0.0,0.0,8.062,123.86800000000001,0.0,0.0,19.138,5.22,0.0,0.0,0.0,0.3317418761454652
25,2014-04-07,0,7.0,-0.2,1.0,0.0864168979340117,2214.007000207897,0.0,1.0,221.99999999999997,408.01500000000004,51.298,45.278999999999996,0.0,0.0,0.0,119.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1306109674518289
26,2014-04-08,1,6.4,0.5,0.6666666666666666,0.03989680082559341,7.27500009536743,8.0,1.0,9.241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07216554938446232
27,2014-04-09,2,7.2,-0.5,1.0,0.24015661939870084,3191.621999979022,1.0,0.0,67.282,9.097,0.0,11.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3574107069365408
28,2014-04-10,3,6.6,0.2,1.0,0.12938863827162783,1089.7160003185274,3.0,1.0,156.923,331.167,113.05199999999999,87.698,162.983,0.0,15.132,222.35500000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20738341519614978
29,2014-04-11,4,7.0,1.0,1.0,0.03957364341085266,358.88299965858437,0.0,0.0,99.94,421.32800000000003,0.0,0.0,0.0,0.0,5.014,109.692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06132372152916157
30,2014-04-12,5,7.0,1.25,1.0,0.0,19.430999994278,4.0,0.0,19.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,2014-04-13,6,6.4,0.0,0.5,0.0454545454545455,112.32100009918217,1.0,2.0,56.88699999999999,3.01,0.0,0.0,0.0,0.0,6.052,46.323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12856486930664512
32,2014-04-14,0,7.0,0.8,1.0,0.0341435185185185,202.43700027465812,4.0,0.0,171.96099999999998,81.969,0.0,0.0,0.0,0.0,0.0,5.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05317906048699838
33,2014-04-15,1,6.6,0.6,0.5,0.05,4.1340000629425,1.0,2.0,121.88600000000001,53.147999999999996,0.0,0.0,0.0,0.0,0.0,35.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08740073734751264
34,2014-04-16,2,7.25,1.25,1.0,0.13797664519172403,705.4270007610322,2.0,4.0,284.669,317.69599999999997,0.0,0.0,0.0,0.0,12.13,90.522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23027181230061258
35,2014-04-17,3,7.0,-0.6,1.0,0.14644478187042836,445.70899987220764,3.0,0.0,161.39600000000002,154.33100000000002,0.0,102.41,0.0,0.0,13.199,14.139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21460806840950583
36,2014-04-18,4,6.8,0.0,1.0,0.009735044072393464,2129.2099990844745,0.0,4.0,245.234,577.2479999999999,1118.142,0.0,0.0,0.0,0.0,187.469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025105833993772884
39,2014-04-21,0,7.25,1.0,1.0,0.009197324414715692,739.2569997310637,0.0,0.0,363.69300000000004,481.286,62.525,0.0,0.0,0.0,14.093,33.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03316142477433425
40,2014-04-22,1,6.6,0.8,0.8,0.05494394283401094,908.7909989356989,0.0,1.0,168.06,741.198,204.428,0.0,0.0,0.0,0.0,100.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03696798711024028
41,2014-04-23,2,7.25,0.75,1.0,0.08201415701415696,1298.744999885559,4.0,1.0,316.14,827.5889999999999,0.0,139.93,0.0,0.0,9.035,18.024,0.0,0.0,0.0,4.01,0.0,0.0,0.0,0.15898095592205452
42,2014-04-24,3,5.4,-0.2,-0.2,0.013731060606060611,1189.710000038147,3.0,1.0,70.905,254.411,345.058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028444580105824988
43,2014-04-25,4,7.2,0.6,1.0,0.08522727272727262,333.69499969482473,7.0,12.0,182.95600000000002,19.083,0.0,0.0,0.0,0.0,0.0,22.451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14178005509252176
44,2014-04-26,5,6.75,0.5,1.0,0.35491071428571425,55.5429999828339,0.0,3.0,0.914,49.566,0.0,0.0,0.0,0.0,5.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4733757024787805
45,2014-04-27,6,7.2,-0.2,1.0,0.12176700111482719,268.66999959945684,2.0,0.0,80.749,187.691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19192642921102387
46,2014-04-28,0,8.0,1.0,1.0,0.18809523809523798,209.3850002288816,8.0,1.0,25.145000000000003,15.659,0.0,0.0,0.0,0.0,0.0,168.114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06397632782163969
47,2014-04-29,1,7.0,-0.5,1.0,0.03592650103519668,1285.5090003013609,7.0,4.0,466.95,720.9810000000001,420.501,132.667,0.0,0.0,7.022,64.21700000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06850072231017801
48,2014-04-30,2,7.0,0.4,1.0,0.03966646529954715,736.7540004253391,3.0,0.0,25.777,431.95899999999995,45.855999999999995,0.0,0.0,0.0,5.023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06553023996291385
49,2014-05-01,3,7.0,0.0,1.0,0.1044532627865961,125.5750000476836,7.0,2.0,106.30199999999999,19.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10120497066252394
50,2014-05-02,4,8.0,2.0,1.0,0.10067570888004324,929.4620008468631,2.0,0.0,163.454,407.222,94.374,0.0,0.0,0.0,0.0,139.14499999999998,124.535,0.0,0.0,0.0,0.0,0.0,0.0,0.1535900777542762
51,2014-05-04,6,7.0,0.0,1.0,0.09635942760942762,692.0870001316063,0.0,0.0,714.2509999999999,255.043,0.0,29.127,0.0,0.0,15.073,176.559,0.0,11.114,13.048,0.0,0.0,0.0,0.0,0.09421102637087467
52,2014-05-05,0,7.333333333333333,1.5,1.0,0.012931034482758626,950.9159996509547,0.0,0.0,46.171,0.0,904.613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025862068965517248
