,date,weekday,mood,circumplex.arousal,circumplex.valence,activity,screen,call,sms,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,mood_std,circumplex.arousal_std,circumplex.valence_std,activity_std
23,2014-04-15,1,7.25,0.0,1.0,0.31928706797305756,9824.825997829437,1.0,0.0,2947.0299999999997,4146.798,43.211,0.0,901.718,1082.168,471.44,11.039,156.19,0.0,0.0,0.0,0.0,0.0,0.0,0.276625379572148
24,2014-04-16,2,7.4,0.0,1.0,0.3784666077105747,10167.08800029755,2.0,0.0,935.236,3774.469,0.0,0.0,239.11399999999998,4233.241,143.65599999999998,527.6940000000001,312.53000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.2013288458332888
25,2014-04-17,3,7.4,1.0,1.4,0.47978040935396804,12462.838999986649,0.0,0.0,1454.2830000000001,7747.834,238.24799999999996,0.0,356.74000000000007,2132.851,510.609,84.255,62.372,155.818,0.0,0.0,0.0,0.0,0.0,0.30766741886947735
26,2014-04-18,4,7.6,0.4,1.0,0.38146043771043775,7498.495001316072,2.0,0.0,456.46500000000003,4506.2609999999995,294.245,0.0,0.0,1189.424,170.247,164.892,6.017,79.977,166.96,0.0,0.0,0.0,0.0,0.3676253415704858
27,2014-04-19,5,7.75,0.0,1.0,0.34415584415584416,2376.0099997520447,0.0,0.0,173.949,1734.427,5.035,0.0,133.636,0.0,134.006,0.0,0.0,194.06499999999997,16.059,0.0,0.0,0.0,0.0,0.3685270731837032
28,2014-04-20,6,7.75,0.5,1.0,0.5494297847746124,6345.535001039505,1.0,0.0,1437.6359999999997,2613.609,1253.5890000000004,0.0,50.729,0.0,340.618,598.481,0.0,42.227,7.056,0.0,0.0,0.0,0.0,0.349912158965874
29,2014-04-21,0,7.2,-0.4,1.0,0.4115224636722278,7331.516999483108,0.0,0.0,104.44900000000001,6126.237999999999,598.668,0.0,0.0,0.0,187.417,43.309999999999995,0.0,8.454,0.0,0.0,0.0,0.0,0.0,0.2278211187203153
30,2014-04-22,1,6.2,0.2,0.4,0.39461855664270173,20183.262001037598,3.0,0.0,3657.2129999999997,8586.115,684.402,0.0,0.0,1835.0550000000005,141.531,34.539,126.304,3.592,8.265999999999998,0.0,0.0,0.0,0.0,0.3002563797810577
31,2014-04-23,2,7.0,0.0,1.0,0.2371930137596862,9881.775000333786,2.0,0.0,2862.2239999999997,2822.603000000001,485.254,0.0,287.45,1719.6090000000002,698.304,0.0,5.013,876.8929999999999,0.0,0.0,0.0,0.0,0.0,0.3040482852777875
32,2014-04-24,3,7.4,0.0,1.0,0.4980656877942016,11942.834001302723,1.0,1.0,670.167,7530.946999999999,94.265,0.0,3.008,2236.982,375.986,994.51,70.298,98.24000000000001,0.0,0.0,0.0,0.0,0.0,0.34792307532753297
33,2014-04-25,4,7.8,-0.2,1.2,0.382158008243327,11193.504001379011,1.0,0.0,2603.497999999999,5335.803,39.42,0.0,0.0,1611.6750000000004,95.531,1297.2620000000002,0.0,142.21,11.041,0.0,0.0,0.0,0.0,0.24936118980356542
34,2014-04-26,5,7.5,-0.5,1.0,0.4048643023643024,6491.557001829148,2.0,0.0,752.1120000000001,5053.181,422.296,0.0,1.01,4.013,31.127000000000002,40.959,122.555,63.158,0.0,0.0,0.0,0.0,0.0,0.3951871177908985
35,2014-04-27,6,7.0,-0.2,1.0,0.3673707506660292,12532.979995727535,2.0,1.0,1780.652,7875.276000000001,922.5799999999999,0.0,0.0,0.0,563.596,103.58500000000001,54.285,119.85799999999999,10.091,0.0,0.0,0.0,0.0,0.22150369533189623
36,2014-04-28,0,7.6,-0.2,1.0,0.3717606811825966,18749.942999124527,2.0,2.0,1176.819,4890.993,3193.836,0.0,1441.3310000000001,5228.516,2186.399,488.663,93.502,37.465,11.099,0.0,0.0,0.0,0.0,0.3052491108500367
37,2014-04-29,1,7.4,-0.2,1.2,0.3735173556602129,7028.152000427247,2.0,0.0,800.724,3311.837,2059.393,0.0,0.0,0.0,114.713,314.343,0.0,0.111,0.0,0.0,0.0,0.0,0.0,0.2979912086763975
38,2014-04-30,2,9.0,-1.0,1.0,0.44255307833213947,10908.680999994274,2.0,0.0,423.603,8594.635,679.1219999999998,0.0,0.0,0.0,19.247999999999998,1460.125,0.0,14.065,0.0,0.0,0.0,0.0,0.0,0.3038336093764474
